
22855968;22,02,2022;11:56:03;sell;0,01;eurusd;1,13177;0;1,13456;22,02,2022;13:35:23;1,13456;-0,04;0;0;
22856695;22,02,2022;12:01:01;sell;0,01;eurusd;1,13223;0;1,13456;22,02,2022;13:35:23;1,13456;-0,04;0;0;
22857027;22,02,2022;12:06:02;sell;0,02;eurusd;1,13273;0;1,13456;22,02,2022;13:35:23;1,13456;-0,08;0;0;
22857584;22,02,2022;12:15:01;sell;0,03;eurusd;1,13318;0;1,13456;22,02,2022;13:35:23;1,13456;-0,12;0;0;
22857858;22,02,2022;12:18:01;sell;0,04;eurusd;1,13361;0;1,13456;22,02,2022;13:35:23;1,13456;-0,16;0;0;
22858331;22,02,2022;12:23:02;sell;0,05;eurusd;1,13414;0;1,13456;22,02,2022;13:35:23;1,13456;-0,21;0;0;
22860546;22,02,2022;12:47:00;sell;0,08;eurusd;1,13452;0;1,13456;22,02,2022;13:35:23;1,13456;-0,33;0;0;
22861511;22,02,2022;12:52:09;sell;0,11;eurusd;1,13567;0;1,13456;22,02,2022;13:35:23;1,13456;-0,45;0;0;
22861702;22,02,2022;12:53:00;sell;0,15;eurusd;1,13641;0;1,13456;22,02,2022;13:35:23;1,13456;-0,62;0;0;
22861528;22,02,2022;12:52:10;buy;0,01;eurusd;1,13568;0;1,13518;22,02,2022;14:14:00;1,13518;-0,04;0;0;
22865185;22,02,2022;13:34:01;buy;0,02;eurusd;1,13477;0;1,13518;22,02,2022;14:14:00;1,13518;-0,08;0;0;
22862559;22,02,2022;13:00:02;buy;0,01;eurusd;1,13522;0;1,13518;22,02,2022;14:14:01;1,13518;-0,04;0;0;
22865504;22,02,2022;13:37:04;buy;0,03;eurusd;1,13427;0;1,13518;22,02,2022;14:14:01;1,13518;-0,12;0;0;
22865961;22,02,2022;13:42:04;buy;0,04;eurusd;1,13391;0;1,13518;22,02,2022;14:14:01;1,13518;-0,16;0;0;
22865317;22,02,2022;13:36:03;sell;0,01;eurusd;1,13455;0;1,13455;22,02,2022;15:10:55;1,13455;-0,04;0;0;
22867751;22,02,2022;14:04:00;sell;0,01;eurusd;1,13496;0;1,13455;22,02,2022;15:10:55;1,13455;-0,04;0;0;
22868406;22,02,2022;14:15:01;sell;0,02;eurusd;1,1354;0;1,13455;22,02,2022;15:10:55;1,13455;-0,08;0;0;
22868854;22,02,2022;14:18:02;sell;0,03;eurusd;1,13583;0;1,13455;22,02,2022;15:10:55;1,13455;-0,12;0;0;
22871389;22,02,2022;15:11:03;sell;0,01;eurusd;1,13459;0;1,13367;22,02,2022;17:28:35;1,13367;-0,04;0;0;
22877700;22,02,2022;17:04:04;sell;0,01;eurusd;1,135;0;1,13367;22,02,2022;17:28:35;1,13367;-0,04;0;0;
22868416;22,02,2022;14:15:02;buy;0,01;eurusd;1,13542;0;1,13484;22,02,2022;17:49:41;1,13484;-0,04;0;0;
22879185;22,02,2022;17:29:05;buy;0,04;eurusd;1,13336;0;1,13484;22,02,2022;17:49:41;1,13484;-0,16;0;0;
22869887;22,02,2022;14:39:02;buy;0,01;eurusd;1,13494;0;1,13484;22,02,2022;17:49:42;1,13484;-0,04;0;0;
22871570;22,02,2022;15:13:02;buy;0,02;eurusd;1,13451;0;1,13484;22,02,2022;17:49:42;1,13484;-0,08;0;0;
22873000;22,02,2022;15:45:03;buy;0,03;eurusd;1,13409;0;1,13484;22,02,2022;17:49:42;1,13484;-0,12;0;0;
22882373;22,02,2022;17:56:05;buy;0,01;eurusd;1,13397;0;1,13492;22,02,2022;18:47:10;1,13492;-0,04;0;0;
22882701;22,02,2022;17:58:00;buy;0,02;eurusd;1,13348;0;1,13492;22,02,2022;18:47:10;1,13492;-0,08;0;0;
22881449;22,02,2022;17:50:02;buy;0,01;eurusd;1,13482;0;1,13492;22,02,2022;18:47:11;1,13492;-0,04;0;0;
22879197;22,02,2022;17:29:05;sell;0,01;eurusd;1,13335;0;1,1336;22,02,2022;19:12:15;1,1336;-0,04;0;0;
22880501;22,02,2022;17:39:01;sell;0,01;eurusd;1,13393;0;1,1336;22,02,2022;19:12:16;1,1336;-0,04;0;0;
22881128;22,02,2022;17:46:03;sell;0,02;eurusd;1,1345;0;1,1336;22,02,2022;19:12:16;1,1336;-0,08;0;0;
22886082;22,02,2022;18:48:06;sell;0,03;eurusd;1,13495;0;1,1336;22,02,2022;19:12:16;1,1336;-0,12;0;0;
22886093;22,02,2022;18:48:06;buy;0,01;eurusd;1,13496;0;1,13399;22,02,2022;21:56:29;1,13399;-0,04;0;0;
22886823;22,02,2022;18:57:04;buy;0,01;eurusd;1,13456;0;1,13399;22,02,2022;21:56:29;1,13399;-0,04;0;0;
22887289;22,02,2022;19:01:01;buy;0,02;eurusd;1,1341;0;1,13399;22,02,2022;21:56:29;1,13399;-0,08;0;0;
22887953;22,02,2022;19:13:01;buy;0,03;eurusd;1,13352;0;1,13399;22,02,2022;21:56:29;1,13399;-0,12;0;0;
22888573;22,02,2022;19:20:01;buy;0,04;eurusd;1,1331;0;1,13399;22,02,2022;21:56:29;1,13399;-0,16;0;0;
22888964;22,02,2022;19:25:01;buy;0,05;eurusd;1,13255;0;1,13399;22,02,2022;21:56:29;1,13399;-0,2;0;0;
22895444;22,02,2022;21:57:02;sell;0,01;eurusd;1,13406;0;1,13266;22,02,2022;22:52:54;1,13266;-0,04;0;0;
22887977;22,02,2022;19:13:01;sell;0,01;eurusd;1,13351;0;1,13266;22,02,2022;22:52:55;1,13266;-0,04;0;0;
22897625;22,02,2022;22:53:02;sell;0,01;eurusd;1,13271;0;1,13227;23,02,2022;04:46:19;1,13227;-0,04;0;0;
22899901;23,02,2022;02:12:03;sell;0,01;eurusd;1,13313;0;1,13227;23,02,2022;04:46:19;1,13227;-0,04;0;0;
22901483;23,02,2022;03:59:05;sell;0,02;eurusd;1,13358;0;1,13227;23,02,2022;04:46:19;1,13227;-0,08;0;0;
22902774;23,02,2022;04:47:06;sell;0,01;eurusd;1,13214;0;1,13168;23,02,2022;09:04:09;1,13168;-0,04;0;0;
22903656;23,02,2022;05:31:00;sell;0,01;eurusd;1,13255;0;1,13168;23,02,2022;09:04:09;1,13168;-0,04;0;0;
22904469;23,02,2022;07:03:03;sell;0,02;eurusd;1,13298;0;1,13168;23,02,2022;09:04:09;1,13168;-0,08;0;0;
22895909;22,02,2022;22:00:04;buy;0,01;eurusd;1,13353;0;1,13344;23,02,2022;09:36:29;1,13344;-0,04;0;-0,05;
22895456;22,02,2022;21:57:02;buy;0,01;eurusd;1,13405;0;1,13344;23,02,2022;09:36:30;1,13344;-0,04;0;-0,05;
22897477;22,02,2022;22:51:01;buy;0,02;eurusd;1,13312;0;1,13344;23,02,2022;09:36:30;1,13344;-0,08;0;-0,09;
22897804;22,02,2022;22:54:00;buy;0,03;eurusd;1,13251;0;1,13344;23,02,2022;09:36:30;1,13344;-0,12;0;-0,14;
22902868;23,02,2022;04:49:10;buy;0,04;eurusd;1,13209;0;1,13344;23,02,2022;09:36:30;1,13344;-0,16;0;0;
22907935;23,02,2022;09:37:04;buy;0,01;eurusd;1,1338;0;1,1351;23,02,2022;11:55:49;1,1351;-0,04;0;0;
22906730;23,02,2022;09:05:02;sell;0,01;eurusd;1,13167;0;1,13424;23,02,2022;13:25:26;1,13424;-0,04;0;0;
22907923;23,02,2022;09:37:03;sell;0,04;eurusd;1,13378;0;1,13424;23,02,2022;13:25:26;1,13424;-0,16;0;0;
22907093;23,02,2022;09:14:01;sell;0,01;eurusd;1,13204;0;1,13424;23,02,2022;13:25:27;1,13424;-0,04;0;0;
22907274;23,02,2022;09:18:03;sell;0,02;eurusd;1,13246;0;1,13424;23,02,2022;13:25:27;1,13424;-0,08;0;0;
22907721;23,02,2022;09:36:01;sell;0,03;eurusd;1,13295;0;1,13424;23,02,2022;13:25:27;1,13424;-0,12;0;0;
22909698;23,02,2022;10:03:03;sell;0,05;eurusd;1,13421;0;1,13424;23,02,2022;13:25:27;1,13424;-0,21;0;0;
22911814;23,02,2022;10:49:01;sell;0,08;eurusd;1,13463;0;1,13424;23,02,2022;13:25:27;1,13424;-0,33;0;0;
22915317;23,02,2022;11:56:03;sell;0,11;eurusd;1,1352;0;1,13424;23,02,2022;13:25:27;1,13424;-0,45;0;0;
22917718;23,02,2022;12:41:01;sell;0,15;eurusd;1,13567;0;1,13424;23,02,2022;13:25:27;1,13424;-0,62;0;0;
22915328;23,02,2022;11:56:03;buy;0,01;eurusd;1,1352;0;1,13512;23,02,2022;15:50:22;1,13512;-0,04;0;0;
22918946;23,02,2022;13:13:01;buy;0,01;eurusd;1,13471;0;1,13512;23,02,2022;15:50:23;1,13512;-0,04;0;0;
22919586;23,02,2022;13:26:03;buy;0,02;eurusd;1,13423;0;1,13512;23,02,2022;15:50:24;1,13512;-0,08;0;0;
22922951;23,02,2022;14:58:03;buy;0,03;eurusd;1,13383;0;1,13512;23,02,2022;15:50:24;1,13512;-0,12;0;0;
22919597;23,02,2022;13:26:03;sell;0,01;eurusd;1,13422;0;1,13378;23,02,2022;16:27:07;1,13378;-0,04;0;0;
22922015;23,02,2022;14:33:01;sell;0,01;eurusd;1,13466;0;1,13378;23,02,2022;16:27:07;1,13378;-0,04;0;0;
22925391;23,02,2022;15:51:01;sell;0,02;eurusd;1,13507;0;1,13378;23,02,2022;16:27:07;1,13378;-0,08;0;0;
22927518;23,02,2022;16:30:02;sell;0,01;eurusd;1,13408;0;1,13278;23,02,2022;17:12:19;1,13278;-0,04;0;0;
22931112;23,02,2022;17:13:04;sell;0,01;eurusd;1,13287;0;1,13157;23,02,2022;18:09:17;1,13157;-0,04;0;0;
22935915;23,02,2022;18:11:04;sell;0,01;eurusd;1,13162;0;1,13032;23,02,2022;22:36:06;1,13032;-0,04;0;0;
22949342;24,02,2022;02:30:05;sell;0,01;eurusd;1,12923;0;1,12793;24,02,2022;02:59:49;1,12793;-0,04;0;0;
22951370;24,02,2022;03:00:09;sell;0,01;eurusd;1,128;0;1,12766;24,02,2022;04:51:04;1,12766;-0,04;0;0;
22952031;24,02,2022;03:11:00;sell;0,01;eurusd;1,12845;0;1,12766;24,02,2022;04:51:06;1,12766;-0,04;0;0;
22952800;24,02,2022;03:51:02;sell;0,02;eurusd;1,12905;0;1,12766;24,02,2022;04:51:07;1,12766;-0,08;0;0;
22954800;24,02,2022;04:54:01;sell;0,01;eurusd;1,12732;0;1,12644;24,02,2022;05:22:03;1,12644;-0,04;0;0;
22956038;24,02,2022;05:04:02;sell;0,01;eurusd;1,12781;0;1,12644;24,02,2022;05:22:03;1,12644;-0,04;0;0;
22957188;24,02,2022;05:24:04;sell;0,01;eurusd;1,12644;0;1,12514;24,02,2022;05:42:00;1,12514;-0,04;0;0;
22959133;24,02,2022;05:42:03;sell;0,01;eurusd;1,12505;0;1,12375;24,02,2022;05:46:07;1,12375;-0,04;0;0;
22960296;24,02,2022;05:47:01;sell;0,01;eurusd;1,12381;0;1,12339;24,02,2022;06:10:09;1,12339;-0,04;0;0;
22960445;24,02,2022;05:49:00;sell;0,01;eurusd;1,12425;0;1,12339;24,02,2022;06:10:09;1,12339;-0,04;0;0;
22960578;24,02,2022;05:50:01;sell;0,02;eurusd;1,12471;0;1,12339;24,02,2022;06:10:09;1,12339;-0,08;0;0;
22962244;24,02,2022;06:11:03;sell;0,01;eurusd;1,12292;0;1,12162;24,02,2022;06:15:47;1,12162;-0,04;0;0;
22925407;23,02,2022;15:51:02;buy;0,01;eurusd;1,13509;0;1,12386;24,02,2022;06:55:58;1,12386;-0,04;0;-0,05;
22926490;23,02,2022;16:08:02;buy;0,01;eurusd;1,13447;0;1,12386;24,02,2022;06:55:58;1,12386;-0,04;0;-0,05;
22927302;23,02,2022;16:27:02;buy;0,02;eurusd;1,1339;0;1,12386;24,02,2022;06:55:58;1,12386;-0,08;0;-0,09;
22928899;23,02,2022;16:53:06;buy;0,03;eurusd;1,13338;0;1,12386;24,02,2022;06:55:58;1,12386;-0,12;0;-0,14;
22931108;23,02,2022;17:13:03;buy;0,04;eurusd;1,13289;0;1,12386;24,02,2022;06:55:58;1,12386;-0,16;0;-0,18;
22932470;23,02,2022;17:26:00;buy;0,05;eurusd;1,13242;0;1,12386;24,02,2022;06:55:58;1,12386;-0,2;0;-0,23;
22935361;23,02,2022;18:08:03;buy;0,08;eurusd;1,13176;0;1,12386;24,02,2022;06:55:58;1,12386;-0,32;0;-0,37;
22936148;23,02,2022;18:14:03;buy;0,11;eurusd;1,13124;0;1,12386;24,02,2022;06:55:58;1,12386;-0,44;0;-0,51;
22941277;23,02,2022;20:16:00;buy;0,15;eurusd;1,13081;0;1,12386;24,02,2022;06:55:58;1,12386;-0,6;0;-0,69;
22946052;23,02,2022;22:37:08;buy;0,21;eurusd;1,13029;0;1,12386;24,02,2022;06:55:58;1,12386;-0,84;0;-0,97;
22949102;24,02,2022;02:27:07;buy;0,29;eurusd;1,12979;0;1,12386;24,02,2022;06:55:58;1,12386;-1,15;0;0;
22950046;24,02,2022;02:41:02;buy;0,4;eurusd;1,12909;0;1,12386;24,02,2022;06:55:58;1,12386;-1,6;0;0;
22950895;24,02,2022;02:55:00;buy;0,57;eurusd;1,12818;0;1,12386;24,02,2022;06:55:58;1,12386;-2,27;0;0;
22954364;24,02,2022;04:52:01;buy;0,79;eurusd;1,12671;0;1,12386;24,02,2022;06:55:58;1,12386;-3,16;0;0;
22957504;24,02,2022;05:26:01;buy;1,11;eurusd;1,12599;0;1,12386;24,02,2022;06:55:58;1,12386;-4,44;0;0;
22959125;24,02,2022;05:42:03;buy;1,56;eurusd;1,12507;0;1,12386;24,02,2022;06:55:58;1,12386;-6,24;0;0;
22959526;24,02,2022;05:44:04;buy;2,18;eurusd;1,12431;0;1,12386;24,02,2022;06:55:58;1,12386;-8,72;0;0;
22962041;24,02,2022;06:10:03;buy;3,05;eurusd;1,12361;0;1,12386;24,02,2022;06:55:58;1,12386;-12,2;0;0;
22962415;24,02,2022;06:12:01;buy;4,27;eurusd;1,12253;0;1,12386;24,02,2022;06:55:58;1,12386;-17,07;0;0;
22963438;24,02,2022;06:16:00;buy;5,98;eurusd;1,12143;0;1,12386;24,02,2022;06:55:58;1,12386;-23,92;0;0;453,14
23042849;25,02,2022;15:48:21;balance;1185056582C33,00_PO_;-1;320;;;;;;;;;
23313689;07,03,2022;20:34:04;sell;0,02;eurusd;1,08951;0;1,08821;07,03,2022;20:56:59;1,08821;-0,08;0;0;
23314248;07,03,2022;20:58:01;sell;0,02;eurusd;1,08815;0;1,08766;07,03,2022;21:21:28;1,08766;-0,08;0;0;
23314765;07,03,2022;21:09:04;sell;0,03;eurusd;1,0886;0;1,08766;07,03,2022;21:21:28;1,08766;-0,12;0;0;
23315007;07,03,2022;21:16:01;sell;0,03;eurusd;1,08901;0;1,08766;07,03,2022;21:21:28;1,08766;-0,12;0;0;
23315948;07,03,2022;21:37:00;buy;0,02;eurusd;1,08564;0;1,08647;07,03,2022;22:18:05;1,08647;-0,08;0;0;
23316687;07,03,2022;21:59:01;buy;0,03;eurusd;1,08514;0;1,08647;07,03,2022;22:18:05;1,08647;-0,12;0;0;
23317549;07,03,2022;22:27:02;buy;0,02;eurusd;1,08672;0;1,08673;08,03,2022;02:18:19;1,08673;-0,08;0;-0,1;
23317924;07,03,2022;22:41:02;buy;0,03;eurusd;1,08621;0;1,08673;08,03,2022;02:18:19;1,08673;-0,12;0;-0,14;
23318599;07,03,2022;23:39:22;buy;0,03;eurusd;1,08575;0;1,08673;08,03,2022;02:18:19;1,08673;-0,12;0;0;
23318874;07,03,2022;23:56:02;buy;0,04;eurusd;1,08532;0;1,08673;08,03,2022;02:18:20;1,08673;-0,16;0;0;
23321935;08,03,2022;04:46:03;sell;0,02;eurusd;1,08779;0;1,08649;08,03,2022;07:07:39;1,08649;-0,08;0;0;
23328147;08,03,2022;10:13:00;sell;0,02;eurusd;1,08955;0;1,08999;08,03,2022;10:50:40;1,08999;-0,08;0;0;
23328461;08,03,2022;10:14:03;sell;0,03;eurusd;1,09115;0;1,08999;08,03,2022;10:50:40;1,08999;-0,12;0;0;
23329361;08,03,2022;10:24:00;sell;0,03;eurusd;1,09174;0;1,08999;08,03,2022;10:50:40;1,08999;-0,12;0;0;
23330663;08,03,2022;10:51:00;sell;0,02;eurusd;1,08897;0;1,08866;08,03,2022;11:05:59;1,08866;-0,08;0;0;
23331045;08,03,2022;10:55:01;sell;0,03;eurusd;1,08955;0;1,08866;08,03,2022;11:05:59;1,08866;-0,12;0;0;
23331751;08,03,2022;11:01:02;sell;0,03;eurusd;1,09017;0;1,08866;08,03,2022;11:05:59;1,08866;-0,12;0;0;
23331946;08,03,2022;11:06:00;sell;0,02;eurusd;1,08872;0;1,08742;08,03,2022;11:20:29;1,08742;-0,08;0;0;
23333713;08,03,2022;11:55:01;sell;0,02;eurusd;1,0888;0;1,0875;08,03,2022;12:18:59;1,0875;-0,08;0;0;
23334538;08,03,2022;12:24:01;buy;0,02;eurusd;1,08736;0;1,08828;08,03,2022;12:50:04;1,08828;-0,08;0;0;
23334843;08,03,2022;12:28:00;buy;0,03;eurusd;1,08701;0;1,08828;08,03,2022;12:50:04;1,08828;-0,12;0;0;
23336349;08,03,2022;13:21:02;sell;0,02;eurusd;1,09001;0;1,08871;08,03,2022;13:31:54;1,08871;-0,08;0;0;
23337794;08,03,2022;14:11:01;sell;0,02;eurusd;1,09098;0;1,09031;08,03,2022;14:27:13;1,09031;-0,08;0;0;
23337967;08,03,2022;14:12:01;sell;0,03;eurusd;1,09174;0;1,09031;08,03,2022;14:27:13;1,09031;-0,12;0;0;
23338770;08,03,2022;14:28:01;sell;0,02;eurusd;1,09028;0;1,08946;08,03,2022;15:10:40;1,08946;-0,08;0;0;
23339056;08,03,2022;14:30:03;sell;0,03;eurusd;1,0908;0;1,08946;08,03,2022;15:10:40;1,08946;-0,12;0;0;
23368923;09,03,2022;10:30:02;sell;0,02;eurusd;1,09512;0;1,09422;09,03,2022;11:09:04;1,09422;-0,08;0;0;
23369433;09,03,2022;10:31:04;sell;0,03;eurusd;1,09551;0;1,09422;09,03,2022;11:09:04;1,09422;-0,12;0;0;
23370435;09,03,2022;11:10:01;sell;0,02;eurusd;1,09424;0;1,09709;09,03,2022;12:56:04;1,09709;-0,08;0;0;
23370598;09,03,2022;11:11:01;sell;0,03;eurusd;1,09478;0;1,09709;09,03,2022;12:56:04;1,09709;-0,12;0;0;
23371208;09,03,2022;11:27:04;sell;0,03;eurusd;1,09593;0;1,09709;09,03,2022;12:56:04;1,09709;-0,12;0;0;
23371367;09,03,2022;11:28:01;sell;0,04;eurusd;1,09645;0;1,09709;09,03,2022;12:56:04;1,09709;-0,16;0;0;
23372039;09,03,2022;11:35:01;sell;0,06;eurusd;1,09725;0;1,09709;09,03,2022;12:56:04;1,09709;-0,25;0;0;
23373368;09,03,2022;12:05:01;sell;0,07;eurusd;1,09762;0;1,09709;09,03,2022;12:56:04;1,09709;-0,29;0;0;
23373875;09,03,2022;12:10:03;sell;0,1;eurusd;1,09834;0;1,09709;09,03,2022;12:56:04;1,09709;-0,41;0;0;
23374771;09,03,2022;12:24:00;sell;0,13;eurusd;1,099;0;1,09709;09,03,2022;12:56:04;1,09709;-0,53;0;0;
23376648;09,03,2022;13:08:01;sell;0,02;eurusd;1,09685;0;1,09555;09,03,2022;13:26:12;1,09555;-0,08;0;0;
23380907;09,03,2022;15:13:01;sell;0,03;eurusd;1,09922;0;1,10239;09,03,2022;17:21:15;1,10239;-0,12;0;0;
23381390;09,03,2022;15:18:00;sell;0,03;eurusd;1,09962;0;1,10239;09,03,2022;17:21:15;1,10239;-0,12;0;0;
23381639;09,03,2022;15:20:01;sell;0,04;eurusd;1,10011;0;1,10239;09,03,2022;17:21:15;1,10239;-0,16;0;0;
23383203;09,03,2022;15:50:03;sell;0,06;eurusd;1,10056;0;1,10239;09,03,2022;17:21:15;1,10239;-0,25;0;0;
23383609;09,03,2022;15:58:01;sell;0,07;eurusd;1,10111;0;1,10239;09,03,2022;17:21:15;1,10239;-0,29;0;0;
23385878;09,03,2022;16:21:01;sell;0,13;eurusd;1,10431;0;1,10239;09,03,2022;17:21:15;1,10239;-0,53;0;0;
23380277;09,03,2022;15:01:05;sell;0,02;eurusd;1,09851;0;1,10239;09,03,2022;17:21:16;1,10239;-0,08;0;0;
23384557;09,03,2022;16:09:01;sell;0,1;eurusd;1,10393;0;1,10239;09,03,2022;17:21:16;1,10239;-0,41;0;0;
23387230;09,03,2022;16:46:00;sell;0,16;eurusd;1,10498;0;1,10239;09,03,2022;17:21:16;1,10239;-0,66;0;0;
23388864;09,03,2022;17:22:00;sell;0,02;eurusd;1,10238;0;1,10697;09,03,2022;18:53:00;1,10697;-0,08;0;0;
23389481;09,03,2022;17:36:02;sell;0,03;eurusd;1,10297;0;1,10697;09,03,2022;18:53:00;1,10697;-0,12;0;0;
23389729;09,03,2022;17:39:00;sell;0,03;eurusd;1,10341;0;1,10697;09,03,2022;18:53:00;1,10697;-0,12;0;0;
23389926;09,03,2022;17:41:00;sell;0,04;eurusd;1,10388;0;1,10697;09,03,2022;18:53:00;1,10697;-0,16;0;0;
23390365;09,03,2022;17:45:04;sell;0,06;eurusd;1,10433;0;1,10697;09,03,2022;18:53:00;1,10697;-0,25;0;0;
23391223;09,03,2022;18:03:01;sell;0,07;eurusd;1,10482;0;1,10697;09,03,2022;18:53:00;1,10697;-0,29;0;0;
23391460;09,03,2022;18:06:02;sell;0,1;eurusd;1,10568;0;1,10697;09,03,2022;18:53:00;1,10697;-0,41;0;0;
23391725;09,03,2022;18:07:04;sell;0,13;eurusd;1,10619;0;1,10697;09,03,2022;18:53:00;1,10697;-0,53;0;0;
23391959;09,03,2022;18:11:00;sell;0,16;eurusd;1,10659;0;1,10697;09,03,2022;18:53:00;1,10697;-0,66;0;0;
23392728;09,03,2022;18:20:00;sell;0,21;eurusd;1,1071;0;1,10697;09,03,2022;18:53:00;1,10697;-0,86;0;0;
23393184;09,03,2022;18:25:05;sell;0,28;eurusd;1,10785;0;1,10697;09,03,2022;18:53:00;1,10697;-1,15;0;0;
23393383;09,03,2022;18:28:02;sell;0,36;eurusd;1,10826;0;1,10697;09,03,2022;18:53:00;1,10697;-1,48;0;0;
23394051;09,03,2022;18:36:02;sell;0,47;eurusd;1,1086;0;1,10697;09,03,2022;18:53:00;1,10697;-1,93;0;0;
23394891;09,03,2022;18:53:01;sell;0,02;eurusd;1,10692;0;1,10562;09,03,2022;19:13:03;1,10673;-0,08;0;0;
23483844;14,03,2022;10:57:01;sell;0,02;eurusd;1,09379;0;1,09683;14,03,2022;13:32:09;1,09683;-0,08;0;0;
23484472;14,03,2022;11:12:01;sell;0,03;eurusd;1,09426;0;1,09683;14,03,2022;13:32:09;1,09683;-0,12;0;0;
23484957;14,03,2022;11:29:01;sell;0,03;eurusd;1,09471;0;1,09683;14,03,2022;13:32:09;1,09683;-0,12;0;0;
23485320;14,03,2022;11:34:01;sell;0,04;eurusd;1,09527;0;1,09683;14,03,2022;13:32:09;1,09683;-0,16;0;0;
23485854;14,03,2022;11:46:03;sell;0,06;eurusd;1,09569;0;1,09683;14,03,2022;13:32:09;1,09683;-0,25;0;0;
23486698;14,03,2022;12:13:03;sell;0,07;eurusd;1,09635;0;1,09683;14,03,2022;13:32:09;1,09683;-0,29;0;0;
23487365;14,03,2022;12:39:01;sell;0,1;eurusd;1,09696;0;1,09683;14,03,2022;13:32:09;1,09683;-0,41;0;0;
23487778;14,03,2022;12:46:02;sell;0,13;eurusd;1,09744;0;1,09683;14,03,2022;13:32:09;1,09683;-0,53;0;0;
23488128;14,03,2022;12:54:01;sell;0,16;eurusd;1,09804;0;1,09683;14,03,2022;13:32:09;1,09683;-0,66;0;0;
23488412;14,03,2022;12:57:01;sell;0,21;eurusd;1,09869;0;1,09683;14,03,2022;13:32:09;1,09683;-0,86;0;0;
23491683;14,03,2022;14:56:01;buy;0,02;eurusd;1,09413;0;1,09543;14,03,2022;15:07:43;1,09543;-0,08;0;0;
23498306;14,03,2022;18:37:02;sell;0,02;eurusd;1,09758;0;1,09754;14,03,2022;19:50:38;1,09754;-0,08;0;0;
23498507;14,03,2022;18:40:01;sell;0,03;eurusd;1,09805;0;1,09754;14,03,2022;19:50:38;1,09754;-0,12;0;0;
23500039;14,03,2022;19:07:00;sell;0,03;eurusd;1,09854;0;1,09754;14,03,2022;19:50:38;1,09754;-0,12;0;0;
23500681;14,03,2022;19:29:01;sell;0,04;eurusd;1,09895;0;1,09754;14,03,2022;19:50:38;1,09754;-0,16;0;0;
23505423;14,03,2022;22:50:00;buy;0,02;eurusd;1,09508;0;1,09464;15,03,2022;03:01:20;1,09464;-0,08;0;-0,1;
23505949;14,03,2022;23:01:01;buy;0,03;eurusd;1,09456;0;1,09464;15,03,2022;03:01:20;1,09464;-0,12;0;-0,16;
